1752791292.4526737,"{'x': -0.05801844124955026, 'y': -0.02590155474387354, 'z': -0.09154940522990997}"
1752791292.503232,"{'x': -0.06503767860296611, 'y': -0.027350336896649063, 'z': -0.09512909163902705}"
1752791292.553543,"{'x': -0.06995215076377431, 'y': -0.029969544359787565, 'z': -0.09863929582071242}"
1752791292.6039908,"{'x': -0.07170419330962677, 'y': -0.032784898666362534, 'z': -0.1032909362755839}"
1752791292.654349,"{'x': -0.07097019584496854, 'y': -0.03662139600410542, 'z': -0.10901987853789473}"
1752791292.704699,"{'x': -0.06829322880060143, 'y': -0.04051909016721827, 'z': -0.11651387044665647}"
1752791292.7548509,"{'x': -0.06367916385117527, 'y': -0.04477577928283693, 'z': -0.12478172599989176}"
1752791292.805033,"{'x': -0.058348579722264524, 'y': -0.04856068376711218, 'z': -0.13424953215402033}"
1752791292.8554578,"{'x': -0.05295181927942487, 'y': -0.05200916825387384, 'z': -0.14452447250456757}"
1752791292.905769,"{'x': -0.04754887111612021, 'y': -0.05493113392105369, 'z': -0.15549480532507406}"
1752791292.9561446,"{'x': -0.04248718401728836, 'y': -0.05761402757742987, 'z': -0.1665770666798473}"
1752791293.006538,"{'x': -0.03828551219682983, 'y': -0.059752706208269626, 'z': -0.17776360571801894}"
1752791293.0570035,"{'x': -0.034661233787510584, 'y': -0.061330721721463616, 'z': -0.18935107367887885}"
1752791293.1075742,"{'x': -0.030684712443257794, 'y': -0.06326483480811682, 'z': -0.20289129156781477}"
1752791293.1578844,"{'x': -0.028163554589891473, 'y': -0.06436073104253111, 'z': -0.2116755792015062}"
1752791293.2081783,"{'x': -0.025191508007957886, 'y': -0.06576732755851473, 'z': -0.22403008255902523}"
1752791293.258373,"{'x': -0.022352119404525233, 'y': -0.06676729358108562, 'z': -0.2335813349673098}"
1752791293.308668,"{'x': -0.01987556991930977, 'y': -0.067609326846609, 'z': -0.24196875058547715}"
1752791293.358921,"{'x': -0.01711371310776096, 'y': -0.06863449953896333, 'z': -0.24960761578895094}"
1752791293.4092596,"{'x': -0.013932356908704672, 'y': -0.0695918426591882, 'z': -0.25560164720993933}"
1752791293.459448,"{'x': -0.011264420120422274, 'y': -0.07119845106239596, 'z': -0.2599699809180585}"
1752791293.5096726,"{'x': -0.008189808246786431, 'y': -0.07305198125190544, 'z': -0.26273460889740186}"
1752791293.5600545,"{'x': -0.005015709461840321, 'y': -0.07521162476041081, 'z': -0.2640464976864014}"
1752791293.610342,"{'x': -0.0024347427827845418, 'y': -0.07728548597614121, 'z': -0.2639091543113632}"
1752791293.6605837,"{'x': 0.000257847046706839, 'y': -0.08005237107645147, 'z': -0.262838211612494}"
1752791293.7107618,"{'x': 0.002714551266401761, 'y': -0.08256351466438908, 'z': -0.2608036722871006}"
1752791293.7612057,"{'x': 0.00473337151669887, 'y': -0.08526648313446385, 'z': -0.25769255508237554}"
1752791293.8116565,"{'x': 0.0062228399901850286, 'y': -0.08803925913704527, 'z': -0.25417829195070846}"
1752791293.8620107,"{'x': 0.007685135019114536, 'y': -0.09054172384169443, 'z': -0.2497672469333254}"
1752791293.9124553,"{'x': 0.008748305633548037, 'y': -0.0929819434644229, 'z': -0.24508351064509779}"
1752791293.9628496,"{'x': 0.00928760644300958, 'y': -0.0953199227539469, 'z': -0.23982549001375236}"
1752791294.0131593,"{'x': 0.010076810180596191, 'y': -0.09712158985688155, 'z': -0.2340747967008647}"
1752791294.0637825,"{'x': 0.01042309291589265, 'y': -0.09904536214537879, 'z': -0.22825633785586447}"
1752791294.1141472,"{'x': 0.010810695849855152, 'y': -0.1001880373401797, 'z': -0.22246578747411322}"
1752791294.1644936,"{'x': 0.010735377405843693, 'y': -0.10177916783404169, 'z': -0.21500110002895612}"
1752791294.2147975,"{'x': 0.010711155214847345, 'y': -0.10303896719958319, 'z': -0.20936959810092684}"
1752791294.2650034,"{'x': 0.010850379825593852, 'y': -0.1036968954080508, 'z': -0.20278000234534033}"
1752791294.3151803,"{'x': 0.010303658896577318, 'y': -0.10422853932425784, 'z': -0.1966076506465746}"
1752791294.3653648,"{'x': 0.010374203882014344, 'y': -0.10450392009810001, 'z': -0.1899776837890867}"
1752791294.4155571,"{'x': 0.009921095821741386, 'y': -0.10496445016398517, 'z': -0.18338644397695517}"
1752791294.4657922,"{'x': 0.009666240705192963, 'y': 0.8948718573431458, 'z': 0.3233940251936387}"
1752791294.5161157,"{'x': 0.009534317802356666, 'y': 0.8948194164664283, 'z': 0.3300268613519681}"
1752791294.566567,"{'x': 0.009142075509441154, 'y': 0.8933013493543289, 'z': 0.33686629220693565}"
1752791294.6173356,"{'x': 0.009415735244647082, 'y': 0.8902486076734104, 'z': 0.34310386037194396}"
1752791294.6675913,"{'x': 0.009312724222952429, 'y': 0.8844427874104654, 'z': 0.34963536693648456}"
1752791294.717861,"{'x': 0.009997745265332132, 'y': 0.8746984857859976, 'z': 0.3551862183847819}"
1752791294.7680597,"{'x': 0.011057922866904778, 'y': 0.8608377224847249, 'z': 0.3599499806307992}"
1752791294.8182116,"{'x': 0.012738874670504085, 'y': 0.8438024161087843, 'z': 0.3638777738423381}"
1752791294.8683794,"{'x': 0.014946093730564504, 'y': 0.8236034605516461, 'z': 0.3674352858524776}"
1752791294.9185302,"{'x': 0.017564306452882414, 'y': 0.8008469069361235, 'z': 0.36947929771293764}"
1752791294.9688048,"{'x': 0.020399141978707284, 'y': 0.7761531512183475, 'z': 0.37027258701316956}"
1752791295.0191112,"{'x': 0.023183370662252196, 'y': 0.7510214658030827, 'z': 0.3694195646189513}"
1752791295.0694704,"{'x': 0.026718662406504695, 'y': 0.719912314138999, 'z': 0.36619158837168153}"
1752791295.119713,"{'x': 0.029693973529827902, 'y': 0.6946056425190699, 'z': 0.36130984941878597}"
1752791295.1699588,"{'x': 0.03225077673221403, 'y': 0.6693155354612768, 'z': 0.3548606506117024}"
1752791295.2202666,"{'x': 0.03435825285604897, 'y': 0.6459690683791218, 'z': 0.3467432570927108}"
1752791295.2704828,"{'x': 0.03652945982960896, 'y': 0.6234263322281358, 'z': 0.33755503339850396}"
1752791295.3208718,"{'x': 0.03819376529267724, 'y': 0.6028263785515611, 'z': 0.3281663206994341}"
1752791295.3715706,"{'x': 0.04055455843185649, 'y': 0.5826532733467576, 'z': 0.317854669764548}"
1752791295.4219453,"{'x': 0.04384152495248107, 'y': 0.5613057789347977, 'z': 0.3057032475785262}"
1752791295.4725504,"{'x': 0.04662103573289867, 'y': 0.5416436604329314, 'z': 0.29401970389852994}"
1752791295.5229838,"{'x': 0.049846540858804154, 'y': 0.5225613339217836, 'z': 0.2815437871748041}"
1752791295.5731938,"{'x': 0.05330546413155663, 'y': 0.5040208341162441, 'z': 0.2690935984287114}"
1752791295.6233394,"{'x': 0.05705100104844315, 'y': 0.48545801215641415, 'z': 0.2563188479476369}"
1752791295.6736631,"{'x': 0.0613264164989425, 'y': 0.46731580966165565, 'z': 0.24334762280397404}"
1752791295.7240827,"{'x': 0.06561266285696762, 'y': 0.44948372337770226, 'z': 0.2303806484362465}"
1752791295.774556,"{'x': 0.06948186897838106, 'y': 0.4320616787815793, 'z': 0.2173090908008088}"
1752791295.8248909,"{'x': 0.07360168726499954, 'y': 0.41486296184789717, 'z': 0.2043858489342708}"
1752791295.8753605,"{'x': 0.07745203062409149, 'y': 0.3975653148810715, 'z': 0.19207878034447123}"
1752791295.9256492,"{'x': 0.0812149625210804, 'y': 0.3806771582171774, 'z': 0.17997379623674087}"
1752791295.9759936,"{'x': 0.08455629166583181, 'y': 0.36476846070408886, 'z': 0.16870359146776698}"
1752791296.0264218,"{'x': 0.08733514321767179, 'y': 0.34860899299240566, 'z': 0.15771438015074968}"
1752791296.0766482,"{'x': 0.09004554357690005, 'y': 0.33357442869041576, 'z': 0.14707573628047388}"
1752791296.1268613,"{'x': 0.09256124895265311, 'y': 0.3189051066155977, 'z': 0.13662934614200356}"
1752791296.1773427,"{'x': 0.0954050286608435, 'y': 0.30167303191669637, 'z': 0.12394354447301992}"
1752791296.2277637,"{'x': 0.09771208945956907, 'y': 0.28825737565625453, 'z': 0.1134553322219336}"
1752791296.2780738,"{'x': 0.10007165266516706, 'y': 0.2756389389936226, 'z': 0.10324280889304405}"
1752791296.32828,"{'x': 0.10198150861858721, 'y': 0.26403871444462934, 'z': 0.0928667045265148}"
1752791296.3788073,"{'x': 0.1040970392812111, 'y': 0.25310530778865803, 'z': 0.0834326119852492}"
1752791296.4295337,"{'x': 0.10660781458843537, 'y': 0.24274443120667888, 'z': 0.0749372621653302}"
1752791296.479846,"{'x': 0.10935361678783061, 'y': 0.2329824798239173, 'z': 0.06723745924378177}"
1752791296.5301793,"{'x': 0.11118499277771143, 'y': 0.22401922612866887, 'z': 0.06041398741308579}"
1752791296.5806098,"{'x': 0.11344854127848274, 'y': 0.21551479852201316, 'z': 0.05439785054807711}"
1752791296.6307752,"{'x': 0.11466037519702206, 'y': 0.21052453554868866, 'z': 0.05152521280508521}"
1752791296.6809156,"{'x': 0.11683546779358862, 'y': 0.20102138761803778, 'z': 0.046685239554505875}"
1752791296.7310536,"{'x': 0.11845851756853108, 'y': 0.19340884211705867, 'z': 0.04354445780044258}"
1752791296.7812235,"{'x': 0.12015652599110928, 'y': 0.18633188026470004, 'z': 0.041464372437736985}"
1752791296.831343,"{'x': 0.1213372661780294, 'y': 0.17946535044153344, 'z': 0.039605281699806705}"
1752791296.8814309,"{'x': 0.12275409769300018, 'y': 0.17279953057533426, 'z': 0.038347178114103986}"
1752791296.931537,"{'x': 0.12385872475079615, 'y': 0.16644140191057644, 'z': 0.03759029920868512}"
1752791296.9817624,"{'x': 0.12453167931311487, 'y': 0.160697896017994, 'z': 0.036962221051906496}"
1752791297.03207,"{'x': 0.12571805347662207, 'y': 0.15452339101723966, 'z': 0.03696454100624896}"
1752791297.082363,"{'x': 0.12603791372609732, 'y': 0.14936331894010846, 'z': 0.03683440211288813}"
1752791297.1324904,"{'x': 0.12701887988205746, 'y': 0.14376838635309985, 'z': 0.03725162852422259}"
1752791297.1828089,"{'x': 0.12775813748807754, 'y': 0.1386120593532295, 'z': 0.037840475122508654}"
1752791297.2332737,"{'x': 0.12822456734210147, 'y': 0.13388026801094877, 'z': 0.03851215217959736}"
1752791297.2837765,"{'x': 0.12846148189592987, 'y': 0.1297260908825134, 'z': 0.03911532101285187}"
1752791297.334048,"{'x': 0.12888396504420294, 'y': 0.12642980634437828, 'z': 0.0399681681186122}"
1752791297.3843703,"{'x': 0.12930381931613755, 'y': 0.12356622904851744, 'z': 0.04110694097067119}"
1752791297.4350722,"{'x': 0.12970319872000832, 'y': 0.12171341145844061, 'z': 0.04243087737527207}"
1752791297.4853945,"{'x': 0.1298906352699307, 'y': 0.12067925644143918, 'z': 0.04370464477481523}"
1752791297.5359135,"{'x': 0.1296000809624396, 'y': 0.12003838703855285, 'z': 0.04441017843347256}"
1752791297.5862906,"{'x': 0.13028777916620277, 'y': 0.11985389456956652, 'z': 0.045896465467652914}"
1752791297.6366563,"{'x': 0.13049145641803292, 'y': 0.11998358957779431, 'z': 0.04651285505503999}"
1752791297.687351,"{'x': 0.1306830997236521, 'y': 0.1204362015357473, 'z': 0.047000082436759794}"
1752791297.737651,"{'x': 0.13087163003444147, 'y': 0.12096236963155627, 'z': 0.047490059432678144}"
1752791297.7879481,"{'x': 0.13080305215966567, 'y': 0.12136308488611647, 'z': 0.04783351792356416}"
1752791297.8381565,"{'x': 0.13100181608085382, 'y': 0.1216574711303996, 'z': 0.048251687188898607}"
1752791297.8884666,"{'x': 0.13129162519072168, 'y': 0.12165869618413017, 'z': 0.04877984703116778}"
1752791297.9389062,"{'x': 0.13182822957029888, 'y': 0.12132702380341664, 'z': 0.04981051093944083}"
1752791297.9891994,"{'x': 0.13227982819433207, 'y': 0.12071841983596587, 'z': 0.05062330543104121}"
1752791298.039341,"{'x': 0.13259999120530194, 'y': 0.1201076892416747, 'z': 0.05153023000082996}"
1752791298.0895875,"{'x': 0.13292032862047562, 'y': 0.11923173480216032, 'z': 0.05255899024192934}"
1752791298.1397119,"{'x': 0.13345769987701683, 'y': 0.1179149683443319, 'z': 0.05373390449640564}"
1752791298.1898315,"{'x': 0.13369778464853044, 'y': 0.1166705994339794, 'z': 0.05492823244896833}"
1752791298.2399487,"{'x': 0.1343367818782039, 'y': 0.11517745832390869, 'z': 0.05642472296400791}"
1752791298.290133,"{'x': 0.13472411982615332, 'y': 0.11340214601685894, 'z': 0.05748850980422876}"
1752791298.3403614,"{'x': 0.1350455178589871, 'y': 0.11170215800356642, 'z': 0.05853906949952825}"
1752791298.390635,"{'x': 0.13570728224401835, 'y': 0.10975527571741306, 'z': 0.05948736769379903}"
1752791298.4408665,"{'x': 0.1361342221489223, 'y': 0.10764649091313483, 'z': 0.0602457549154809}"
1752791298.4909985,"{'x': 0.13645087263357425, 'y': 0.10605673125455684, 'z': 0.060547508285788254}"
1752791298.5414217,"{'x': 0.13701806751856638, 'y': 0.10430015330801035, 'z': 0.06057031604658686}"
1752791298.5917323,"{'x': 0.1373918644936601, 'y': 0.10274751776604618, 'z': 0.0604416903295481}"
1752791298.6419768,"{'x': 0.1378308384448981, 'y': 0.10141606025766481, 'z': 0.06040039784777679}"
1752791298.6921036,"{'x': 0.1381172741687424, 'y': 0.10042626067492089, 'z': 0.06049867849745677}"
1752791298.7422216,"{'x': 0.13845080588268516, 'y': 0.09967418322578281, 'z': 0.06089298126370002}"
1752791298.7923334,"{'x': 0.1387881258064432, 'y': 0.09916300444537185, 'z': 0.06141137606733482}"
1752791298.8424587,"{'x': 0.1389220144689493, 'y': 0.09876221066714241, 'z': 0.062071773020119014}"
1752791298.892572,"{'x': 0.13930622970742762, 'y': 0.09849797454632314, 'z': 0.062449208083412755}"
1752791298.9426968,"{'x': 0.13963567666814072, 'y': 0.09838276229551057, 'z': 0.0629032171953035}"
1752791298.9929729,"{'x': 0.1398433377849793, 'y': 0.09837524709207612, 'z': 0.0634441582478178}"
1752791299.0431354,"{'x': 0.1402169807917275, 'y': 0.09836875624580999, 'z': 0.0640753299852202}"
1752791299.0933702,"{'x': 0.14049959932315698, 'y': 0.09829126272093247, 'z': 0.06440690900435869}"
1752791299.1434913,"{'x': 0.14136496164411635, 'y': 0.09779114933067323, 'z': 0.06521331633494981}"
1752791299.193801,"{'x': 0.1416677384551083, 'y': 0.09747810408589352, 'z': 0.06565051447325643}"
1752791299.2440088,"{'x': 0.1422699107125381, 'y': 0.09700673579328478, 'z': 0.06598170740442472}"
1752791299.2942913,"{'x': 0.14297818129548534, 'y': 0.09617009442475943, 'z': 0.06626496310739305}"
1752791299.3448675,"{'x': 0.1440420664234087, 'y': 0.09476561257743699, 'z': 0.06605648008766424}"
1752791299.3950737,"{'x': 0.14502244721117694, 'y': 0.09354075901326153, 'z': 0.06629578986745138}"
1752791299.445234,"{'x': 0.14592535369490925, 'y': 0.09200877811845465, 'z': 0.06609171534126318}"
1752791299.4955413,"{'x': 0.14645129878820387, 'y': 0.09050339735792956, 'z': 0.06579143975615981}"
1752791299.545853,"{'x': 0.14712587923328213, 'y': 0.08898650463138558, 'z': 0.06554686380306629}"
1752791299.5967724,"{'x': 0.1471405548647849, 'y': 0.08772018094502476, 'z': 0.06538589673590273}"
1752791299.6470811,"{'x': 0.14757246779355448, 'y': 0.08618448529148959, 'z': 0.06535791020350556}"
1752791299.6974075,"{'x': 0.14745507938106137, 'y': 0.08525435768835765, 'z': 0.06537977360778285}"
1752791299.7478733,"{'x': 0.14710062025506898, 'y': 0.08458907600304788, 'z': 0.06541132398212862}"
1752791299.7981486,"{'x': 0.14604670160475566, 'y': 0.08444137881809255, 'z': 0.0652213230170327}"
1752791299.8485014,"{'x': 0.1453548556163358, 'y': 0.08426324835311094, 'z': 0.065710889385306}"
1752791299.8991463,"{'x': 0.14468739970808572, 'y': 0.08437448956701299, 'z': 0.06662130971317837}"
1752791299.9496284,"{'x': 0.14342901108749456, 'y': 0.08492024686892508, 'z': 0.06702226946452228}"
1752791300.0005136,"{'x': 0.1424168686337247, 'y': 0.08552936424605406, 'z': 0.06738356784786453}"
1752791300.0508645,"{'x': 0.14085768615624883, 'y': 0.08627155194331781, 'z': 0.06771604320650237}"
1752791300.1012228,"{'x': 0.13925213108337312, 'y': 0.08708180226028683, 'z': 0.06831844186376423}"
1752791300.1517353,"{'x': 0.1384806406811458, 'y': 0.08736669814808196, 'z': 0.06876101332990336}"
1752791300.2023613,"{'x': 0.13751333758773263, 'y': 0.08771983808691741, 'z': 0.06932890619555682}"
1752791300.253059,"{'x': 0.13613263121078334, 'y': 0.08812452261445658, 'z': 0.06990192941156531}"
1752791300.3034625,"{'x': 0.1356075644238266, 'y': 0.08829480080875551, 'z': 0.07009323534357648}"
1752791300.3536727,"{'x': 0.13500426464290932, 'y': 0.08821654692447012, 'z': 0.07089351327536181}"
1752791300.4038873,"{'x': 0.1347852259685275, 'y': 0.08767979489158861, 'z': 0.07159704726654942}"
1752791300.454189,"{'x': 0.1339777855676765, 'y': 0.08692860857121809, 'z': 0.07147680743402679}"
1752791300.5046742,"{'x': 0.1342829904585963, 'y': 0.08607525035255537, 'z': 0.07261646564614593}"
1752791300.5550206,"{'x': 0.13399819976993962, 'y': 0.08497743584589657, 'z': 0.07280132369150277}"
1752791300.605694,"{'x': 0.13432204123213715, 'y': 0.0837649152866714, 'z': 0.07323262887575732}"
1752791300.6561852,"{'x': 0.13454682515614313, 'y': 0.08238205615521876, 'z': 0.07343714963984532}"
1752791300.706468,"{'x': 0.13427942793932, 'y': 0.08111230558758975, 'z': 0.07379491331056148}"
1752791300.7566805,"{'x': 0.13438868546798083, 'y': 0.07988632656517747, 'z': 0.07431795381360823}"
1752791300.8069692,"{'x': 0.13435477907013146, 'y': 0.07879158849259449, 'z': 0.07470949151967105}"
1752791300.857431,"{'x': 0.13408732433045456, 'y': 0.07803643607129895, 'z': 0.07490258170453445}"
1752791300.9077458,"{'x': 0.13372230002334592, 'y': 0.0772170880184857, 'z': 0.075218711787432}"
1752791300.9580638,"{'x': 0.13340361656199867, 'y': 0.07681665145844707, 'z': 0.07550197743552572}"
1752791301.0082006,"{'x': 0.13293064147655412, 'y': 0.07670950902773799, 'z': 0.07554481192047802}"
1752791301.0583735,"{'x': 0.13245547670317268, 'y': 0.07680799858440934, 'z': 0.07546063545714693}"
1752791301.108604,"{'x': 0.13205775238923262, 'y': 0.07698134135208978, 'z': 0.07518265235504301}"
1752791301.1587725,"{'x': 0.13151779939886646, 'y': 0.07753141654484874, 'z': 0.07504127866229582}"
1752791301.2090561,"{'x': 0.13102765854927134, 'y': 0.0778797739134357, 'z': 0.07469326802270193}"
1752791301.2593708,"{'x': 0.1305786203219129, 'y': 0.0784261083815545, 'z': 0.07467673794354684}"
1752791301.3095698,"{'x': 0.1296626484424588, 'y': 0.07918675753467208, 'z': 0.07424878123477618}"
1752791301.3600023,"{'x': 0.12930282850130337, 'y': 0.07953597606516316, 'z': 0.07428128932266354}"
1752791301.4106853,"{'x': 0.12903105967185355, 'y': 0.07985790598041909, 'z': 0.0744224648367045}"
1752791301.461267,"{'x': 0.12875929694544352, 'y': 0.0796821873762803, 'z': 0.07484416921835596}"
1752791301.5115974,"{'x': 0.12872032959033194, 'y': 0.07906456879042112, 'z': 0.07522104140244606}"
1752791301.5619361,"{'x': 0.1284577340046817, 'y': 0.07848926497550512, 'z': 0.07556862789488283}"
1752791301.612335,"{'x': 0.12818099532408558, 'y': 0.07757005139104722, 'z': 0.0760214817475598}"
1752791301.6628296,"{'x': 0.1277861174973917, 'y': 0.07636410023563844, 'z': 0.07650609578321277}"
1752791301.7130263,"{'x': 0.12762672116045362, 'y': 0.07516772757368684, 'z': 0.07722170192846389}"
1752791301.7633471,"{'x': 0.1272142322530529, 'y': 0.07378567932436153, 'z': 0.07789630454323732}"
1752791301.8136773,"{'x': 0.12676488553563453, 'y': 0.07213517165839012, 'z': 0.07851923702664215}"
1752791301.8640049,"{'x': 0.12641374853817217, 'y': 0.07015028614029772, 'z': 0.07954595502510214}"
1752791301.9144685,"{'x': 0.12563727300533994, 'y': 0.06871991636075825, 'z': 0.08036016532941548}"
1752791301.9646516,"{'x': 0.1250775681245793, 'y': 0.0672391648700138, 'z': 0.08119139403028658}"
1752791302.014887,"{'x': 0.12456213256488743, 'y': 0.06616006530016871, 'z': 0.08189920512860516}"
1752791302.0651913,"{'x': 0.12385714121490557, 'y': 0.0654374862822662, 'z': 0.08247757612210943}"
1752791302.115362,"{'x': 0.12267200282800281, 'y': 0.0650643691951861, 'z': 0.08270860297612126}"
1752791302.165517,"{'x': 0.12195323354769104, 'y': 0.06483127710250602, 'z': 0.08320282288251701}"
1752791302.2156832,"{'x': 0.12154973343849572, 'y': 0.06474948794530633, 'z': 0.08401657487087077}"
1752791302.2659035,"{'x': 0.12077915510696284, 'y': 0.06492968419985712, 'z': 0.08444154353069944}"
1752791302.3161452,"{'x': 0.11994495687199129, 'y': 0.06543841750815593, 'z': 0.08492984154819055}"
1752791302.3664727,"{'x': 0.11910969932912899, 'y': 0.06613749480337372, 'z': 0.0854492414730676}"
1752791302.4166765,"{'x': 0.11877951220477766, 'y': 0.06671979744719059, 'z': 0.08606004167949793}"
1752791302.466945,"{'x': 0.11889356336462106, 'y': 0.06715034188042868, 'z': 0.08713928254200126}"
1752791302.5171468,"{'x': 0.11883630238513097, 'y': 0.06759948547058092, 'z': 0.08791615808117059}"
1752791302.5674877,"{'x': 0.1189807128931721, 'y': 0.0678369030236674, 'z': 0.08846370143913984}"
1752791302.6178007,"{'x': 0.11912909761800136, 'y': 0.06796119186101368, 'z': 0.08895184259518074}"
1752791302.668328,"{'x': 0.11936054850267179, 'y': 0.06756697689652602, 'z': 0.08940455267237435}"
1752791302.7185862,"{'x': 0.11993121206847523, 'y': 0.06693656494292599, 'z': 0.0895881132661751}"
1752791302.7687266,"{'x': 0.12051455272906388, 'y': 0.06600228701198696, 'z': 0.08967465941968428}"
1752791302.8188775,"{'x': 0.12102303288380035, 'y': 0.06442260599768312, 'z': 0.08982903258940356}"
1752791302.869196,"{'x': 0.12155033981228801, 'y': 0.06306325774015065, 'z': 0.08985458139031971}"
1752791302.919396,"{'x': 0.12230910024653016, 'y': 0.06148614108342576, 'z': 0.08932674729730655}"
1752791302.9696748,"{'x': 0.1228103214143429, 'y': 0.06000709594331244, 'z': 0.08901190990308888}"
1752791303.020143,"{'x': 0.12349237736700377, 'y': 0.058535338737670695, 'z': 0.0886790236505568}"
1752791303.0704298,"{'x': 0.12353055317681261, 'y': 0.057313900116027106, 'z': 0.08808839025666065}"
1752791303.1205359,"{'x': 0.12377449174633212, 'y': 0.055852064510571786, 'z': 0.08742538491280821}"
1752791303.1706734,"{'x': 0.12346971274439533, 'y': 0.05521752141294767, 'z': 0.08707707308165341}"
1752791303.2209454,"{'x': 0.12332401766397175, 'y': 0.05464658001851397, 'z': 0.08680253275207284}"
1752791303.2712328,"{'x': 0.1226561948714551, 'y': 0.05449160965031297, 'z': 0.08703859355797217}"
1752791303.321524,"{'x': 0.121465726749045, 'y': 0.05468517438157183, 'z': 0.08683892553737305}"
1752791303.3718197,"{'x': 0.12041335889868157, 'y': 0.05514323805833565, 'z': 0.08718781014687077}"
1752791303.422142,"{'x': 0.1193330066782727, 'y': 0.055733153873687824, 'z': 0.0873890316486946}"
1752791303.4725044,"{'x': 0.11828254972223166, 'y': 0.0563638500908078, 'z': 0.08796297688773808}"
1752791303.5231323,"{'x': 0.11720938685347809, 'y': 0.05718734023354344, 'z': 0.0885002574979108}"
1752791303.5735044,"{'x': 0.11610536961567026, 'y': 0.058049202615561124, 'z': 0.08886069270104319}"
1752791303.6238132,"{'x': 0.11550422049661668, 'y': 0.05862093104214594, 'z': 0.0893578900022402}"
1752791303.674019,"{'x': 0.11508034206734531, 'y': 0.059103471552865994, 'z': 0.0895535225376311}"
1752791303.7242932,"{'x': 0.11478652261119801, 'y': 0.059749974558918506, 'z': 0.08985476096646539}"
1752791303.7750585,"{'x': 0.11477323447652282, 'y': 0.0600663738598225, 'z': 0.0902724218241388}"
1752791303.8259487,"{'x': 0.11511563390529886, 'y': 0.05997905599497788, 'z': 0.09065214041032699}"
1752791303.8762145,"{'x': 0.11545824199913793, 'y': 0.05992511460956962, 'z': 0.09120379232342885}"
1752791303.9266512,"{'x': 0.11559370307274805, 'y': 0.059754205850619635, 'z': 0.09153825632430262}"
1752791303.9769301,"{'x': 0.1162138469196654, 'y': 0.05932791262556414, 'z': 0.09226170244055487}"
1752791304.0271647,"{'x': 0.1164661235009845, 'y': 0.05876594154720227, 'z': 0.09275182873267951}"
1752791304.0774724,"{'x': 0.11699502773559443, 'y': 0.05783548089010615, 'z': 0.09352530732076408}"
1752791304.127938,"{'x': 0.11683863111885279, 'y': 0.0572507975428197, 'z': 0.09429152476445751}"
1752791304.1782053,"{'x': 0.11721117374714904, 'y': 0.05647519774632426, 'z': 0.0950768657579032}"
